Customer_ID,recency,frequency,monetary,log_monetary,cluster,segment
CUST_02500,7,7,14605.74,9.589238345007312,0,Champions
CUST_02501,193,2,233.76999999999998,5.458606311477417,2,At Risk
CUST_02502,212,1,1149.76,7.048177872644386,3,New / Low-Engagement
CUST_02503,55,1,3650.05,8.202770076439979,1,Loyal Customers
CUST_02504,70,5,11627.09,9.361179001586894,1,Loyal Customers
CUST_02505,244,3,2383.69,7.776824415838795,3,New / Low-Engagement
CUST_02506,125,3,3010.31,8.010130479010774,1,Loyal Customers
CUST_02507,85,2,1498.02,7.312566840241743,2,At Risk
CUST_02508,71,5,1627.71,7.395543569426817,1,Loyal Customers
CUST_02509,92,2,1362.1399999999999,7.217546141021896,2,At Risk
CUST_02510,450,1,317.7,5.764250221423291,3,New / Low-Engagement
CUST_02511,61,2,293.67,5.685856086122746,2,At Risk
CUST_02512,24,3,3539.81,8.172110793513312,1,Loyal Customers
CUST_02513,384,1,95.88,4.573473099244837,3,New / Low-Engagement
CUST_02514,76,3,772.31,6.650680003123257,2,At Risk
CUST_02515,76,8,10821.32,9.28936594716119,0,Champions
CUST_02516,139,3,816.56,6.706324294573577,2,At Risk
CUST_02517,111,3,2515.52,7.8306322737310285,1,Loyal Customers
CUST_02518,26,3,13082.92,9.47913927430146,1,Loyal Customers
CUST_02519,302,2,6103.3,8.716748719856172,3,New / Low-Engagement
CUST_02520,79,4,3358.0,8.119398589612294,1,Loyal Customers
CUST_02521,68,4,2705.98,7.90358890133433,1,Loyal Customers
CUST_02522,90,5,13557.21,9.514747546881136,1,Loyal Customers
CUST_02523,72,2,888.15,6.79026595018967,2,At Risk
CUST_02524,132,3,2739.4300000000003,7.915870121375785,1,Loyal Customers
CUST_02525,81,6,24652.52,10.112674968464644,0,Champions
CUST_02526,63,1,1284.45,7.158864130578049,2,At Risk
CUST_02527,339,2,177.42000000000002,5.184140321485637,3,New / Low-Engagement
CUST_02528,270,2,6290.36,8.746932542539344,3,New / Low-Engagement
CUST_02529,310,2,3076.34,8.031820866455242,3,New / Low-Engagement
CUST_02530,152,5,4822.49,8.481253011425085,1,Loyal Customers
CUST_02531,12,7,9987.810000000001,9.209220745428235,0,Champions
CUST_02532,64,2,389.47,5.9673511417447145,2,At Risk
CUST_02533,354,1,266.72,5.5899416582324415,3,New / Low-Engagement
CUST_02534,10,5,6024.699999999999,8.703788934182798,1,Loyal Customers
CUST_02535,65,3,4960.63,8.509489594764538,1,Loyal Customers
CUST_02536,18,10,35281.6,10.471145203550424,0,Champions
CUST_02537,33,3,4735.0599999999995,8.46296084540251,1,Loyal Customers
CUST_02538,46,2,2412.36,7.788775246374361,1,Loyal Customers
CUST_02539,154,2,2829.89,7.948346428828922,1,Loyal Customers
CUST_02540,166,1,130.59,4.879691028162049,2,At Risk
CUST_02541,374,1,1900.95,7.550634954642026,3,New / Low-Engagement
CUST_02542,188,1,627.36,6.443113250631739,2,At Risk
CUST_02543,126,3,448.97,6.109180913875377,2,At Risk
CUST_02544,434,1,188.53,5.2445473233382085,3,New / Low-Engagement
CUST_02545,89,1,337.2,5.82363743646448,2,At Risk
CUST_02546,208,2,8837.4,9.086861143774918,1,Loyal Customers
CUST_02547,243,2,655.8599999999999,6.487470905975622,3,New / Low-Engagement
CUST_02548,392,1,603.84,6.404963960244468,3,New / Low-Engagement
CUST_02549,248,2,3933.75,8.27760262643171,3,New / Low-Engagement
CUST_02550,38,7,3872.42,8.261893116702618,0,Champions
CUST_02551,294,4,5965.68,8.693945937795112,3,New / Low-Engagement
CUST_02552,181,3,2196.41,7.695034673089228,1,Loyal Customers
CUST_02553,40,6,4219.5,8.347708883423774,0,Champions
CUST_02554,285,2,145.38,4.986205980173081,3,New / Low-Engagement
CUST_02555,32,3,1198.2600000000002,7.089459978892332,2,At Risk
CUST_02556,160,3,1359.88,7.215886828301327,2,At Risk
CUST_02557,43,4,1227.26,7.113353812680585,1,Loyal Customers
CUST_02558,315,4,9987.57,9.209196718253498,3,New / Low-Engagement
CUST_02559,125,3,547.51,6.307205511089657,2,At Risk
CUST_02560,280,3,989.29,6.897997829526156,3,New / Low-Engagement
CUST_02561,23,4,6372.57,8.75991503113905,1,Loyal Customers
CUST_02562,15,6,9697.029999999999,9.179678051081837,0,Champions
CUST_02563,159,2,887.05,6.789028047713336,2,At Risk
CUST_02564,294,1,2089.25,7.645038955030167,3,New / Low-Engagement
CUST_02565,16,2,5984.0599999999995,8.69702164300448,1,Loyal Customers
CUST_02566,135,4,2382.31,7.776245556762229,1,Loyal Customers
CUST_02567,388,1,943.5,6.850655686941565,3,New / Low-Engagement
CUST_02568,106,2,1226.81,7.112987373609194,2,At Risk
CUST_02569,23,6,17235.12,9.75476246088369,0,Champions
CUST_02570,59,5,6348.639999999999,8.756153397366248,1,Loyal Customers
CUST_02571,67,2,644.34,6.469777309693565,2,At Risk
CUST_02572,67,10,16957.170000000002,9.738505002580773,0,Champions
CUST_02573,28,4,8625.46,9.062589502936422,1,Loyal Customers
CUST_02574,34,3,327.45,5.794384619338482,2,At Risk
CUST_02575,66,3,4206.67,8.344664329289143,1,Loyal Customers
CUST_02576,68,1,386.31,5.959225405965332,2,At Risk
CUST_02577,8,8,15605.81,9.655462636443973,0,Champions
CUST_02578,33,6,2275.3900000000003,7.730346133818248,0,Champions
CUST_02579,223,2,1202.31,7.092831371889099,3,New / Low-Engagement
CUST_02580,304,2,241.0,5.488937726156687,3,New / Low-Engagement
CUST_02581,127,3,2129.91,7.664304397513647,1,Loyal Customers
CUST_02582,11,1,56.18,4.046204186894165,2,At Risk
CUST_02583,208,3,2585.0699999999997,7.857894627797622,1,Loyal Customers
CUST_02584,19,7,10217.33,9.231938445317567,0,Champions
CUST_02585,118,2,16481.71,9.710067231691973,1,Loyal Customers
CUST_02586,96,4,8477.92,9.045338362184602,1,Loyal Customers
CUST_02587,258,1,232.88,5.45480816330747,3,New / Low-Engagement
CUST_02588,85,2,594.62,6.3896028798296856,2,At Risk
CUST_02589,65,1,235.86,5.467469249293349,2,At Risk
CUST_02590,95,2,288.37,5.6677061460735105,2,At Risk
CUST_02591,85,3,4543.55,8.421683991808786,1,Loyal Customers
CUST_02592,33,6,5539.629999999999,8.619863491687433,0,Champions
CUST_02593,148,2,553.14,6.3174173624033285,2,At Risk
CUST_02594,100,1,360.13,5.8892380043118715,2,At Risk
CUST_02595,9,6,7983.62,8.985272470286903,0,Champions
CUST_02596,246,1,2277.68,7.731351606925326,3,New / Low-Engagement
CUST_02597,134,3,11169.949999999999,9.321071937685797,1,Loyal Customers
CUST_02598,93,2,1205.8600000000001,7.09577722431217,2,At Risk
CUST_02599,197,3,3425.27,8.139227484885621,1,Loyal Customers
CUST_02600,196,2,3231.04,8.080868795802024,1,Loyal Customers
CUST_02601,335,1,93.88,4.552612935249416,3,New / Low-Engagement
CUST_02602,159,4,2513.0,7.829630389150193,1,Loyal Customers
CUST_02603,25,10,9312.44,9.139213797191072,0,Champions
CUST_02604,17,5,845.5500000000001,6.741169266574241,1,Loyal Customers
CUST_02605,29,4,1111.52,7.014382991406891,1,Loyal Customers
CUST_02606,2,3,1011.91,6.920582655286924,2,At Risk
CUST_02607,181,3,2494.14,7.822100118835836,1,Loyal Customers
CUST_02608,191,3,1569.42,7.359098378489916,1,Loyal Customers
CUST_02609,47,4,7884.83,8.972822757015257,1,Loyal Customers
CUST_02610,198,3,1175.12,7.069976164069089,3,New / Low-Engagement
CUST_02611,16,3,3616.86,8.193637969794723,1,Loyal Customers
CUST_02612,65,5,3482.8,8.155878931043361,1,Loyal Customers
CUST_02613,103,5,2671.48,7.890762159241637,1,Loyal Customers
CUST_02614,138,9,18333.07,9.816516356557413,0,Champions
CUST_02615,160,2,1861.78,7.529825274524925,1,Loyal Customers
CUST_02616,419,1,154.18,5.044585733465803,3,New / Low-Engagement
CUST_02617,36,4,6351.95,8.756674550938065,1,Loyal Customers
CUST_02618,397,1,246.28,5.5105212978238605,3,New / Low-Engagement
CUST_02619,100,2,398.30000000000007,5.989713014069176,2,At Risk
CUST_02620,259,2,381.49,5.946702509133986,3,New / Low-Engagement
CUST_02621,160,4,2253.7,7.720772205392467,1,Loyal Customers
CUST_02622,60,2,576.6600000000001,6.358985460300002,2,At Risk
CUST_02623,94,6,19128.02,9.858961832685068,0,Champions
CUST_02624,30,2,9131.7,9.119616658238018,1,Loyal Customers
CUST_02625,76,3,1366.08,7.220432357323217,1,Loyal Customers
CUST_02626,128,2,443.39,6.096702555262071,2,At Risk
CUST_02627,235,2,4681.84,8.451660042467045,3,New / Low-Engagement
CUST_02628,100,9,19362.920000000002,9.871166819673237,0,Champions
CUST_02629,8,2,640.74,6.464183237237946,2,At Risk
CUST_02630,17,5,8479.1,9.045477521169248,0,Champions
CUST_02631,107,3,9833.150000000001,9.193616301058729,1,Loyal Customers
CUST_02632,334,1,420.62,6.044104434432161,3,New / Low-Engagement
CUST_02633,102,3,1603.51,7.380573693001665,1,Loyal Customers
CUST_02634,304,2,114.19,4.746582938938415,3,New / Low-Engagement
CUST_02635,80,3,5170.27,8.550873585305006,1,Loyal Customers
CUST_02636,4,8,10554.25,9.264378645459054,0,Champions
CUST_02637,105,5,2610.81,7.8677987465560655,1,Loyal Customers
CUST_02638,112,2,409.26,6.016791105053991,2,At Risk
CUST_02639,33,1,3392.82,8.129711409620542,1,Loyal Customers
CUST_02640,343,1,14.28,2.7265447837383743,3,New / Low-Engagement
CUST_02641,121,1,294.14,5.687449820035304,2,At Risk
CUST_02642,142,4,3040.21,8.020010741524596,1,Loyal Customers
CUST_02643,287,2,519.75,6.255270080141082,3,New / Low-Engagement
CUST_02644,281,3,856.78,6.754347656352822,3,New / Low-Engagement
CUST_02645,315,1,917.08,6.822284532793,3,New / Low-Engagement
CUST_02646,268,3,1774.54,7.48185988099448,3,New / Low-Engagement
CUST_02647,28,2,474.09,6.16350425977098,2,At Risk
CUST_02648,16,10,12737.2,9.45236063186002,0,Champions
CUST_02649,112,2,395.63,5.983003856190115,2,At Risk
CUST_02650,19,3,942.8500000000001,6.849967255214743,2,At Risk
CUST_02651,64,2,808.24,6.696095535609213,2,At Risk
CUST_02652,42,5,1824.62,7.509674934350168,1,Loyal Customers
CUST_02653,75,5,1417.93,7.257658345428806,1,Loyal Customers
CUST_02654,250,2,1699.71,7.438801089912873,3,New / Low-Engagement
CUST_02655,191,1,20.97,3.089677886396519,2,At Risk
CUST_02656,62,6,24230.0,10.095388084110406,0,Champions
CUST_02657,246,2,409.72,6.01791171712283,3,New / Low-Engagement
CUST_02658,179,4,1699.9099999999999,7.438918680943165,1,Loyal Customers
CUST_02659,3,3,204.62,5.3260298051145725,2,At Risk
CUST_02660,163,3,2659.2299999999996,7.886167864203174,1,Loyal Customers
CUST_02661,20,2,1140.04,7.039695406215166,2,At Risk
CUST_02662,261,2,5998.66,8.699458079937909,3,New / Low-Engagement
CUST_02663,66,2,5834.790000000001,8.671764925444876,1,Loyal Customers
CUST_02664,53,1,276.41,5.625496556257657,2,At Risk
CUST_02665,309,1,216.08,5.380265949195204,3,New / Low-Engagement
CUST_02666,25,4,4165.85,8.334915633654312,1,Loyal Customers
CUST_02667,58,4,16447.23,9.707973151620159,1,Loyal Customers
CUST_02668,10,10,2479.6,7.81625574538123,0,Champions
CUST_02669,382,3,7971.57,8.983762179027542,3,New / Low-Engagement
CUST_02670,149,4,4377.83,8.38453684439904,1,Loyal Customers
CUST_02671,77,3,997.8399999999999,6.906594605661385,2,At Risk
CUST_02672,152,3,4793.9400000000005,8.475316474204838,1,Loyal Customers
CUST_02673,24,5,1824.28,7.509488678905767,1,Loyal Customers
CUST_02674,85,3,2134.64,7.666521646549895,1,Loyal Customers
CUST_02675,109,3,6386.0599999999995,8.762029347599194,1,Loyal Customers
CUST_02676,58,3,9072.369999999999,9.113099028675398,1,Loyal Customers
CUST_02677,413,1,113.0,4.736198448394496,3,New / Low-Engagement
CUST_02678,190,2,1907.11,7.553868502338034,3,New / Low-Engagement
CUST_02679,64,4,1986.06,7.594411438371711,1,Loyal Customers
CUST_02680,209,2,15395.92,9.641922768399054,1,Loyal Customers
CUST_02681,431,1,650.68,6.479553643900102,3,New / Low-Engagement
CUST_02682,32,2,2811.3,7.94175793287305,1,Loyal Customers
CUST_02683,71,1,268.05,5.594897235935429,2,At Risk
CUST_02684,100,4,4739.78,8.463956958113135,1,Loyal Customers
CUST_02685,118,3,964.1800000000001,6.872314612442118,2,At Risk
CUST_02686,66,3,4519.7,8.416422128092218,1,Loyal Customers
CUST_02687,413,2,7509.91,8.924111909188447,3,New / Low-Engagement
CUST_02688,54,2,437.64,6.083679031095793,2,At Risk
CUST_02689,16,8,28726.93,10.265625099255777,0,Champions
CUST_02690,123,1,9453.56,9.154252443785493,1,Loyal Customers
CUST_02691,140,1,135.36,4.915298447269702,2,At Risk
CUST_02692,102,3,1465.1100000000001,7.290367913738091,1,Loyal Customers
CUST_02693,161,4,4860.13,8.489026200156278,1,Loyal Customers
CUST_02694,185,2,2121.34,7.660274532540778,1,Loyal Customers
CUST_02695,31,4,5217.360000000001,8.559938455267778,1,Loyal Customers
CUST_02696,204,2,1116.72,7.019046175120709,3,New / Low-Engagement
CUST_02697,50,6,7049.2699999999995,8.86082119294531,0,Champions
CUST_02698,96,3,7398.420000000001,8.909156897742138,1,Loyal Customers
CUST_02699,328,1,251.65,5.532005131737917,3,New / Low-Engagement
CUST_02700,194,1,379.17,5.940618521102067,2,At Risk
CUST_02701,17,8,6439.5199999999995,8.770364561180285,0,Champions
CUST_02702,101,2,1239.58,7.1233342911774065,2,At Risk
CUST_02703,53,2,253.95,5.541067447501165,2,At Risk
CUST_02704,192,2,3535.86,8.17099460685581,1,Loyal Customers
CUST_02705,148,3,2711.44,7.9056038777884,1,Loyal Customers
CUST_02706,344,2,3434.58,8.141941040475661,3,New / Low-Engagement
CUST_02707,99,4,8741.09,9.075904570497238,1,Loyal Customers
CUST_02708,11,5,2700.7400000000002,7.901651288871715,1,Loyal Customers
CUST_02709,376,1,2228.96,7.70973892707356,3,New / Low-Engagement
CUST_02710,342,1,136.2,4.921439715291784,3,New / Low-Engagement
CUST_02711,27,2,1087.57,6.992620187288559,2,At Risk
CUST_02712,49,3,1283.24,7.157922382671159,2,At Risk
CUST_02713,45,6,4250.22,8.35496127954849,0,Champions
CUST_02714,4,9,9983.6,9.208799184957353,0,Champions
CUST_02715,150,3,1918.8600000000001,7.560007545696611,1,Loyal Customers
CUST_02716,21,2,411.64,6.022575542133034,2,At Risk
CUST_02717,31,1,403.2,6.001909804969521,2,At Risk
CUST_02718,108,3,1173.36,7.0684785973346935,2,At Risk
CUST_02719,22,2,12801.64,9.457406678641101,1,Loyal Customers
CUST_02720,376,2,5811.53,8.667771211172616,3,New / Low-Engagement
CUST_02721,37,2,418.51,6.039087363525407,2,At Risk
CUST_02722,153,2,1174.9,7.06978909082937,2,At Risk
CUST_02723,233,2,726.66,6.589833906135788,3,New / Low-Engagement
CUST_02724,12,2,2876.54,7.964691041455111,1,Loyal Customers
CUST_02725,185,4,3665.3,8.206938258112064,1,Loyal Customers
CUST_02726,20,2,3554.42,8.176228478718867,1,Loyal Customers
CUST_02727,319,1,8605.91,9.060320647989714,3,New / Low-Engagement
CUST_02728,288,2,1230.99,7.116386027177406,3,New / Low-Engagement
CUST_02729,75,2,155.39,5.052352887448124,2,At Risk
CUST_02730,163,3,915.47,6.820529333519794,2,At Risk
CUST_02731,57,4,3456.3599999999997,8.14826057103436,1,Loyal Customers
CUST_02732,150,4,11741.84,9.370998972133878,1,Loyal Customers
CUST_02733,93,3,734.62,6.600713681050065,2,At Risk
CUST_02734,98,1,161.71,5.091969475151227,2,At Risk
CUST_02735,272,1,148.92,5.010101818490112,3,New / Low-Engagement
CUST_02736,6,2,405.13,6.006673305393934,2,At Risk
CUST_02737,74,2,570.24,6.347809436584733,2,At Risk
CUST_02738,414,1,552.52,6.316297885190556,3,New / Low-Engagement
CUST_02739,379,2,1088.68,6.993639354139086,3,New / Low-Engagement
CUST_02740,82,3,657.42,6.489843025572215,2,At Risk
CUST_02741,223,3,2361.69,7.767556079414542,3,New / Low-Engagement
CUST_02742,170,8,5198.67,8.556350441017289,0,Champions
CUST_02743,161,6,1189.55,7.082170664204995,1,Loyal Customers
CUST_02744,43,6,8395.650000000001,9.035588095761927,0,Champions
CUST_02745,50,4,9888.13,9.199191453103293,1,Loyal Customers
CUST_02746,143,2,946.9000000000001,6.854249011458996,2,At Risk
CUST_02747,259,3,1272.63,7.149626370089079,3,New / Low-Engagement
CUST_02748,121,3,2444.26,7.801906735723635,1,Loyal Customers
CUST_02749,9,5,5962.389999999999,8.693394390304878,1,Loyal Customers
CUST_02750,261,2,869.0699999999999,6.7685736681820305,3,New / Low-Engagement
CUST_02751,193,1,282.65,5.647741083772576,2,At Risk
CUST_02752,129,3,459.28,6.131834999955258,2,At Risk
CUST_02753,58,4,4302.43,8.367167658127102,1,Loyal Customers
CUST_02754,2,2,159.41,5.07773303762875,2,At Risk
CUST_02755,235,2,1329.29,7.193152242560201,3,New / Low-Engagement
CUST_02756,214,2,958.71,6.866631155492188,3,New / Low-Engagement
CUST_02757,114,2,3260.52,8.089948623365133,1,Loyal Customers
CUST_02758,325,4,8868.259999999998,9.0903466445404,3,New / Low-Engagement
CUST_02759,3,7,9536.81,9.163019178341033,0,Champions
CUST_02760,6,6,6755.17,8.818211440429348,0,Champions
CUST_02761,136,4,3119.0600000000004,8.04560751138785,1,Loyal Customers
CUST_02762,205,1,406.67,6.010458023600516,3,New / Low-Engagement
CUST_02763,103,2,2326.4900000000002,7.752545712686568,1,Loyal Customers
CUST_02764,18,2,7445.32,8.915475229603764,1,Loyal Customers
CUST_02765,73,10,20355.94,9.921177164673598,0,Champions
CUST_02766,95,1,274.69,5.619277046062537,2,At Risk
CUST_02767,22,6,9685.72,9.178511154290973,0,Champions
CUST_02768,3,10,18811.44,9.842273632117374,0,Champions
CUST_02769,75,3,498.77000000000004,6.214147992589735,2,At Risk
CUST_02770,67,2,1423.8600000000001,7.261828842262299,2,At Risk
CUST_02771,311,2,623.64,6.437175483784673,3,New / Low-Engagement
CUST_02772,119,5,3800.04,8.243029992480311,1,Loyal Customers
CUST_02773,80,4,1427.8700000000001,7.264639201083412,1,Loyal Customers
CUST_02774,361,1,545.17,6.302930282595254,3,New / Low-Engagement
CUST_02775,109,2,683.3800000000001,6.528513318914251,2,At Risk
CUST_02776,349,1,73.07,4.305010592025198,3,New / Low-Engagement
CUST_02777,75,2,1130.67,7.0314496968284494,2,At Risk
CUST_02778,320,3,6059.74,8.709587183819492,3,New / Low-Engagement
CUST_02779,130,2,6913.639999999999,8.841396182006124,1,Loyal Customers
CUST_02780,90,2,6974.61,8.850175058062716,1,Loyal Customers
CUST_02781,60,4,2115.64,7.65758520471407,1,Loyal Customers
CUST_02782,181,2,990.5899999999999,6.899309715398607,2,At Risk
CUST_02783,118,6,3066.14,8.028500810284708,0,Champions
CUST_02784,191,4,5261.37,8.568336774597624,1,Loyal Customers
CUST_02785,11,6,9297.6,9.137619130175011,0,Champions
CUST_02786,249,1,3018.69,8.012909456093523,3,New / Low-Engagement
CUST_02787,73,1,1262.4,7.1415617784646,2,At Risk
CUST_02788,47,3,5951.969999999999,8.691645533664797,1,Loyal Customers
CUST_02789,210,3,7763.93,8.957372720732108,1,Loyal Customers
CUST_02790,32,3,606.1700000000001,6.408808817746224,2,At Risk
CUST_02791,30,9,7579.2300000000005,8.933298821183993,0,Champions
CUST_02792,59,1,150.12,5.0180742231932545,2,At Risk
CUST_02793,52,4,2755.94,7.921876648001347,1,Loyal Customers
CUST_02794,130,1,7292.68,8.894763498730885,1,Loyal Customers
CUST_02795,76,2,6563.25,8.78939353801731,1,Loyal Customers
CUST_02796,77,2,1465.4399999999998,7.290592973840318,2,At Risk
CUST_02797,67,2,1007.01,6.915733369217025,2,At Risk
CUST_02798,21,3,676.04,6.51773035536185,2,At Risk
CUST_02799,129,1,3278.25,8.095370016695256,1,Loyal Customers
CUST_02800,162,2,1658.74,7.414416242577353,2,At Risk
CUST_02801,194,7,12661.5,9.446400148556938,0,Champions
CUST_02802,62,3,8075.29,8.996687887653795,1,Loyal Customers
CUST_02803,172,4,3070.31,8.029859459664099,1,Loyal Customers
CUST_02804,62,9,15554.039999999999,9.652139980848842,0,Champions
CUST_02805,197,3,770.9000000000001,6.648855007955809,2,At Risk
CUST_02806,41,5,8032.88,8.991422878287885,1,Loyal Customers
CUST_02807,55,10,28138.690000000002,10.244936314260862,0,Champions
CUST_02808,120,4,4572.86,8.428112766331177,1,Loyal Customers
CUST_02809,134,7,5949.58,8.691243972780503,0,Champions
CUST_02810,208,1,249.78,5.524576060762392,2,At Risk
CUST_02811,61,3,5919.12,8.686111997942882,1,Loyal Customers
CUST_02812,8,3,2366.77,7.769703862908251,1,Loyal Customers
CUST_02813,226,1,37.39,3.6477970090127063,2,At Risk
CUST_02814,7,2,687.3100000000001,6.534239317847378,2,At Risk
CUST_02815,20,2,564.74,6.338134608705641,2,At Risk
CUST_02816,98,4,5992.129999999999,8.698369092196888,1,Loyal Customers
CUST_02817,91,4,1052.99,6.960338241390265,1,Loyal Customers
CUST_02818,88,3,15466.26,9.646480810879398,1,Loyal Customers
CUST_02819,17,1,1275.4,7.151798894404089,2,At Risk
CUST_02820,430,1,306.22,5.727564103321,3,New / Low-Engagement
CUST_02821,89,2,3770.0499999999997,8.235108756252927,1,Loyal Customers
CUST_02822,312,1,99.28,4.607966273290093,3,New / Low-Engagement
CUST_02823,441,1,1356.83,7.213643116188202,3,New / Low-Engagement
CUST_02824,31,9,8424.64,9.039034716727105,0,Champions
CUST_02825,9,5,1027.22,6.935584430900813,1,Loyal Customers
CUST_02826,260,3,6845.22,8.831451954127402,1,Loyal Customers
CUST_02827,17,7,9932.6,9.203678229102632,0,Champions
CUST_02828,160,5,8854.599999999999,9.08880530625007,1,Loyal Customers
CUST_02829,247,1,7603.29,8.93646784070329,3,New / Low-Engagement
CUST_02830,41,4,2545.4399999999996,7.842451584295653,1,Loyal Customers
CUST_02831,155,6,2521.8,7.833124674789496,1,Loyal Customers
CUST_02832,53,1,619.3,6.430203231979072,2,At Risk
CUST_02833,18,3,648.51,6.476218232450944,2,At Risk
CUST_02834,1,5,1022.39,6.930875924972851,1,Loyal Customers
CUST_02835,206,2,1120.61,7.022520432075102,3,New / Low-Engagement
CUST_02836,63,3,2486.24,7.8189289409568135,1,Loyal Customers
CUST_02837,7,9,6890.67,8.838068714899602,0,Champions
CUST_02838,49,2,12534.89,9.436351009268577,1,Loyal Customers
CUST_02839,31,2,3342.6,8.114803349825001,1,Loyal Customers
CUST_02840,47,2,1650.39,7.409372636496906,2,At Risk
CUST_02841,340,2,517.98,6.251865346777899,3,New / Low-Engagement
CUST_02842,182,1,3883.35,8.26471093863653,1,Loyal Customers
CUST_02843,115,2,2432.55,7.7971063756003405,1,Loyal Customers
CUST_02844,61,3,2358.38,7.766154151640442,1,Loyal Customers
CUST_02845,76,2,401.06,5.996601331213134,2,At Risk
CUST_02846,163,1,1620.75,7.391261092093165,2,At Risk
CUST_02847,84,9,6473.07,8.775560246908427,0,Champions
CUST_02848,157,3,1204.37,7.09454185273525,2,At Risk
CUST_02849,177,3,1310.96,7.179277481234394,2,At Risk
CUST_02850,23,8,22869.28,10.03759353005513,0,Champions
CUST_02851,63,3,2049.5,7.625838944832114,1,Loyal Customers
CUST_02852,373,2,2158.25,7.677516218160395,3,New / Low-Engagement
CUST_02853,115,2,931.12,6.8374615617621375,2,At Risk
CUST_02854,32,4,1454.07,7.282809288413981,1,Loyal Customers
CUST_02855,23,2,2007.69,7.605238047283907,1,Loyal Customers
CUST_02856,187,2,29249.71,10.28365912586968,1,Loyal Customers
CUST_02857,85,9,12881.98,9.46366233935688,0,Champions
CUST_02858,314,1,253.89,5.540832079541503,3,New / Low-Engagement
CUST_02859,97,5,5974.54,8.695429749285033,1,Loyal Customers
CUST_02860,11,10,15321.66,9.63708805746559,0,Champions
CUST_02861,93,2,187.55,5.239363223704366,2,At Risk
CUST_02862,78,4,8432.130000000001,9.039923275084899,1,Loyal Customers
CUST_02863,97,2,1220.1,7.107507370838976,2,At Risk
CUST_02864,8,4,6966.82,8.849057685822098,1,Loyal Customers
CUST_02865,70,5,6250.109999999999,8.740514326961433,1,Loyal Customers
CUST_02866,77,6,2360.4900000000002,7.767048054730552,0,Champions
CUST_02867,5,8,3907.9500000000003,8.27102407471601,0,Champions
CUST_02868,71,4,3599.4700000000003,8.188819671478122,1,Loyal Customers
CUST_02869,441,1,82.66,4.426760966014053,3,New / Low-Engagement
CUST_02870,83,8,8397.23,9.035776248342316,0,Champions
CUST_02871,59,6,8084.99,8.997888213494535,0,Champions
CUST_02872,220,4,1126.26,7.027545188408441,3,New / Low-Engagement
CUST_02873,282,4,8822.029999999999,9.085120627420336,1,Loyal Customers
CUST_02874,377,1,279.88,5.637927531860177,3,New / Low-Engagement
CUST_02875,286,1,252.22,5.534258676092107,3,New / Low-Engagement
CUST_02876,179,2,881.89,6.783200617532373,2,At Risk
CUST_02877,35,4,10537.39,9.262780059004516,1,Loyal Customers
CUST_02878,130,4,1949.8600000000001,7.576025579975594,1,Loyal Customers
CUST_02879,157,3,917.02,6.822219176875543,2,At Risk
CUST_02880,67,8,7432.37,8.91373460150336,0,Champions
CUST_02881,7,5,3926.28,8.275702353283968,1,Loyal Customers
CUST_02882,71,2,1330.4,7.193986299166603,2,At Risk
CUST_02883,319,1,168.2,5.1310814471721224,3,New / Low-Engagement
CUST_02884,26,9,12056.86,9.397472008432935,0,Champions
CUST_02885,47,1,83.32,4.434619084793052,2,At Risk
CUST_02886,99,5,1731.38,7.457251464595928,1,Loyal Customers
CUST_02887,175,2,816.0999999999999,6.705761486390662,2,At Risk
CUST_02888,207,1,664.2,6.500087747318773,3,New / Low-Engagement
CUST_02889,192,4,2199.07,7.696244457022038,1,Loyal Customers
CUST_02890,108,7,12856.460000000001,9.461679466619538,0,Champions
CUST_02891,43,3,5199.08,8.55642928906656,1,Loyal Customers
CUST_02892,89,2,800.5600000000001,6.686559828885943,2,At Risk
CUST_02893,217,3,361.13,5.892003263381145,3,New / Low-Engagement
CUST_02894,41,4,5462.23,8.60579546891896,1,Loyal Customers
CUST_02895,67,5,5123.389999999999,8.5417667725324,1,Loyal Customers
CUST_02896,12,4,8281.36,9.021883230922228,1,Loyal Customers
CUST_02897,45,7,9744.95,9.184607093080421,0,Champions
CUST_02898,30,4,4829.23,8.482649364560487,1,Loyal Customers
CUST_02899,231,2,3081.69,8.033557871419555,3,New / Low-Engagement
CUST_02900,52,6,6734.280000000001,8.815114661848149,0,Champions
CUST_02901,187,2,3994.23,8.292856428508129,1,Loyal Customers
CUST_02902,73,4,6095.8,8.715519322351907,1,Loyal Customers
CUST_02903,48,4,1226.39,7.112645242618565,1,Loyal Customers
CUST_02904,9,4,17020.24,9.742217254937694,1,Loyal Customers
CUST_02905,23,5,6244.41,8.739602072926663,1,Loyal Customers
CUST_02906,93,3,249.78,5.524576060762392,2,At Risk
CUST_02907,55,2,1640.46,7.403341368688606,2,At Risk
CUST_02908,246,1,251.44,5.531173596716039,3,New / Low-Engagement
CUST_02909,46,7,6848.72,8.83196305450842,0,Champions
CUST_02910,78,2,394.4,5.979897910736517,2,At Risk
CUST_02911,158,2,1780.1200000000001,7.484997658897472,2,At Risk
CUST_02912,144,4,5087.13,8.53466565500802,1,Loyal Customers
CUST_02913,23,4,6503.67,8.780275659452252,1,Loyal Customers
CUST_02914,114,4,1785.41,7.487963298360706,1,Loyal Customers
CUST_02915,85,4,579.3100000000001,6.363562443514051,2,At Risk
CUST_02916,277,1,94.61,4.560277417097355,3,New / Low-Engagement
